claim_number,claimant_name,coverage,feature_identifier,loss_date,evaluation_date,period,paid_loss,reserve_loss
7001373581,"quonn, dinoilli",BI,7001373581-1-3,5/31/2020 0:00,12/31/2021 0:00,Transporting Rider,"499,800",0
7001373581,"quonn, dinoilli",BI,7001373581-1-3,5/31/2020 0:00,1/31/2022 0:00,Transporting Rider,"499,800",0
7001373581,"quonn, dinoilli",BI,7001373581-1-3,5/31/2020 0:00,2/28/2022 0:00,Transporting Rider,"499,800",0
7001373581,"quonn, dinoilli",BI,7001373581-1-3,5/31/2020 0:00,3/31/2022 0:00,Transporting Rider,"499,800",0
7001373581,"quonn, dinoilli",BI,7001373581-1-3,5/31/2020 0:00,4/30/2022 0:00,Transporting Rider,"499,800",0
7001373581,"quonn, dinoilli",BI,7001373581-1-3,5/31/2020 0:00,5/31/2022 0:00,Transporting Rider,"499,800",0
7001373581,"quonn, dinoilli",BI,7001373581-1-3,5/31/2020 0:00,6/30/2022 0:00,Transporting Rider,"499,800",0
7001373581,"vinirdhos, jonidhon",PD,7001373581-1-5,5/31/2020 0:00,6/30/2020 0:00,Transporting Rider,0,0
7001373581,"vinirdhos, jonidhon",PD,7001373581-1-5,5/31/2020 0:00,7/31/2020 0:00,Transporting Rider,0,0
7001373581,"vinirdhos, jonidhon",PD,7001373581-1-5,5/31/2020 0:00,8/31/2020 0:00,Transporting Rider,0,0
7001373581,"vinirdhos, jonidhon",PD,7001373581-1-5,5/31/2020 0:00,9/30/2020 0:00,Transporting Rider,0,0
7001373581,"vinirdhos, jonidhin",PD,7001373581-1-5,5/31/2020 0:00,10/31/2020 0:00,Transporting Rider,0,0
7001373581,"vinirdhos, jonidhin",PD,7001373581-1-5,5/31/2020 0:00,11/30/2020 0:00,Transporting Rider,0,0
7001373581,"vinirdhos, jonidhin",PD,7001373581-1-5,5/31/2020 0:00,12/31/2020 0:00,Transporting Rider,0,0
7001373581,"vinirdhos, jonidhin",PD,7001373581-1-5,5/31/2020 0:00,1/31/2021 0:00,Transporting Rider,0,0
7001373581,"vinirdhos, jonidhin",PD,7001373581-1-5,5/31/2020 0:00,2/28/2021 0:00,Transporting Rider,0,0
7001373581,"vinirdhos, jonidhin",PD,7001373581-1-5,5/31/2020 0:00,3/31/2021 0:00,Transporting Rider,0,0
7001373581,"vinirdhos, jonidhin",PD,7001373581-1-5,5/31/2020 0:00,4/30/2021 0:00,Transporting Rider,0,0
7001373581,"vinirdhos, jonidhin",PD,7001373581-1-5,5/31/2020 0:00,5/31/2021 0:00,Transporting Rider,0,0
7001373581,"vinirdhos, jonidhin",PD,7001373581-1-5,5/31/2020 0:00,6/30/2021 0:00,Transporting Rider,0,0
7001373581,"vinirdhos, jonidhin",PD,7001373581-1-5,5/31/2020 0:00,7/31/2021 0:00,Transporting Rider,0,0
7001373581,"vinirdhos, jonidhin",PD,7001373581-1-5,5/31/2020 0:00,8/31/2021 0:00,Transporting Rider,0,0
7001373581,"vinirdhos, jonidhin",PD,7001373581-1-5,5/31/2020 0:00,9/30/2021 0:00,Transporting Rider,0,0
7001373581,"vinirdhos, jonidhin",PD,7001373581-1-5,5/31/2020 0:00,10/31/2021 0:00,Transporting Rider,0,0
7001373581,"vinirdhos, jonidhin",PD,7001373581-1-5,5/31/2020 0:00,11/30/2021 0:00,Transporting Rider,0,0
7001373581,"vinirdhos, jonidhin",PD,7001373581-1-5,5/31/2020 0:00,12/31/2021 0:00,Transporting Rider,0,0
7001373581,"vinirdhos, jonidhin",PD,7001373581-1-5,5/31/2020 0:00,1/31/2022 0:00,Transporting Rider,0,0
7001373581,"vinirdhos, jonidhin",PD,7001373581-1-5,5/31/2020 0:00,2/28/2022 0:00,Transporting Rider,0,0
7001373581,"vinirdhos, jonidhin",PD,7001373581-1-5,5/31/2020 0:00,3/31/2022 0:00,Transporting Rider,0,0
7001373581,"vinirdhos, jonidhin",PD,7001373581-1-5,5/31/2020 0:00,4/30/2022 0:00,Transporting Rider,0,0
7001373581,"vinirdhos, jonidhin",PD,7001373581-1-5,5/31/2020 0:00,5/31/2022 0:00,Transporting Rider,0,0
7001373581,"vinirdhos, jonidhin",PD,7001373581-1-5,5/31/2020 0:00,6/30/2022 0:00,Transporting Rider,0,0
7001646637,"groris, nidhinoil",BI,7001646637-1-2,8/6/2020 0:00,8/31/2020 0:00,Transporting Rider,0,"3,000"
7001646637,"groris, nidhinoil",BI,7001646637-1-2,8/6/2020 0:00,9/30/2020 0:00,Transporting Rider,0,0
7001646637,"groris, nidhinoil",BI,7001646637-1-2,8/6/2020 0:00,10/31/2020 0:00,Transporting Rider,0,"12,000"
7001646637,"groris, nidhinoil",BI,7001646637-1-2,8/6/2020 0:00,11/30/2020 0:00,Transporting Rider,0,"12,000"
7001646637,"groris, nidhinoil",BI,7001646637-1-2,8/6/2020 0:00,12/31/2020 0:00,Transporting Rider,0,"12,000"
7001646637,"groris, nidhinoil",BI,7001646637-1-2,8/6/2020 0:00,1/31/2021 0:00,Transporting Rider,0,"13,500"
7001646637,"groris, nidhinoil",BI,7001646637-1-2,8/6/2020 0:00,2/28/2021 0:00,Transporting Rider,0,"13,500"
7001646637,"groris, nidhinoil",BI,7001646637-1-2,8/6/2020 0:00,3/31/2021 0:00,Transporting Rider,0,"15,000"
7001646637,"groris, nidhinoil",BI,7001646637-1-2,8/6/2020 0:00,4/30/2021 0:00,Transporting Rider,0,"68,016"
7001646637,"groris, nidhinoil",BI,7001646637-1-2,8/6/2020 0:00,5/31/2021 0:00,Transporting Rider,0,"114,000"
7001646637,"groris, nidhinoil",BI,7001646637-1-2,8/6/2020 0:00,6/30/2021 0:00,Transporting Rider,"114,000",0
7001646637,"groris, nidhinoil",BI,7001646637-1-2,8/6/2020 0:00,7/31/2021 0:00,Transporting Rider,"114,000",0
7001646637,"groris, nidhinoil",BI,7001646637-1-2,8/6/2020 0:00,8/31/2021 0:00,Transporting Rider,"114,000",0
7001646637,"groris, nidhinoil",BI,7001646637-1-2,8/6/2020 0:00,9/30/2021 0:00,Transporting Rider,"114,000",0
7001646637,"groris, nidhinoil",BI,7001646637-1-2,8/6/2020 0:00,10/31/2021 0:00,Transporting Rider,"114,000",0
7001646637,"groris, nidhinoil",BI,7001646637-1-2,8/6/2020 0:00,11/30/2021 0:00,Transporting Rider,"114,000",0
7001646637,"groris, nidhinoil",BI,7001646637-1-2,8/6/2020 0:00,12/31/2021 0:00,Transporting Rider,"114,000",0
7001646637,"groris, nidhinoil",BI,7001646637-1-2,8/6/2020 0:00,1/31/2022 0:00,Transporting Rider,"114,000",0
7001646637,"groris, nidhinoil",BI,7001646637-1-2,8/6/2020 0:00,2/28/2022 0:00,Transporting Rider,"114,000",0
7001646637,"groris, nidhinoil",BI,7001646637-1-2,8/6/2020 0:00,3/31/2022 0:00,Transporting Rider,"114,000",0
7001646637,"groris, nidhinoil",BI,7001646637-1-2,8/6/2020 0:00,4/30/2022 0:00,Transporting Rider,"114,000",0
7001646637,"groris, nidhinoil",BI,7001646637-1-2,8/6/2020 0:00,5/31/2022 0:00,Transporting Rider,"114,000",0
7001646637,"groris, nidhinoil",BI,7001646637-1-2,8/6/2020 0:00,6/30/2022 0:00,Transporting Rider,"114,000",0
7001646637,"birgirischo, juloi",PD,7001646637-1-3,8/6/2020 0:00,8/31/2020 0:00,Transporting Rider,0,0
7001646637,"birgirischo, juloi",PD,7001646637-1-3,8/6/2020 0:00,9/30/2020 0:00,Transporting Rider,0,0
7001646637,"birgirischo, juloi",PD,7001646637-1-3,8/6/2020 0:00,10/31/2020 0:00,Transporting Rider,0,0
7001646637,"birgirischo, juloi",PD,7001646637-1-3,8/6/2020 0:00,11/30/2020 0:00,Transporting Rider,942,0
7001646637,"birgirischo, juloi",PD,7001646637-1-3,8/6/2020 0:00,12/31/2020 0:00,Transporting Rider,"3,809",0
7001646637,"birgirischo, juloi",PD,7001646637-1-3,8/6/2020 0:00,1/31/2021 0:00,Transporting Rider,"3,809",0
7001646637,"birgirischo, juloi",PD,7001646637-1-3,8/6/2020 0:00,2/28/2021 0:00,Transporting Rider,"3,809",0
7001646637,"birgirischo, juloi",PD,7001646637-1-3,8/6/2020 0:00,3/31/2021 0:00,Transporting Rider,"3,809",0
7001646637,"birgirischo, juloi",PD,7001646637-1-3,8/6/2020 0:00,4/30/2021 0:00,Transporting Rider,"3,809",0
7001646637,"birgirischo, juloi",PD,7001646637-1-3,8/6/2020 0:00,5/31/2021 0:00,Transporting Rider,"3,809",0
7001646637,"birgirischo, juloi",PD,7001646637-1-3,8/6/2020 0:00,6/30/2021 0:00,Transporting Rider,"3,809",0
7001646637,"birgirischo, juloi",PD,7001646637-1-3,8/6/2020 0:00,7/31/2021 0:00,Transporting Rider,"3,809",0
7001646637,"birgirischo, juloi",PD,7001646637-1-3,8/6/2020 0:00,8/31/2021 0:00,Transporting Rider,"3,809",0
7001646637,"birgirischo, juloi",PD,7001646637-1-3,8/6/2020 0:00,9/30/2021 0:00,Transporting Rider,"3,809",0
7001646637,"birgirischo, juloi",PD,7001646637-1-3,8/6/2020 0:00,10/31/2021 0:00,Transporting Rider,"3,809",0
7001646637,"birgirischo, juloi",PD,7001646637-1-3,8/6/2020 0:00,11/30/2021 0:00,Transporting Rider,"3,809",0
7001646637,"birgirischo, juloi",PD,7001646637-1-3,8/6/2020 0:00,12/31/2021 0:00,Transporting Rider,"3,809",0
7001646637,"birgirischo, juloi",PD,7001646637-1-3,8/6/2020 0:00,1/31/2022 0:00,Transporting Rider,"3,809",0
7001646637,"birgirischo, juloi",PD,7001646637-1-3,8/6/2020 0:00,2/28/2022 0:00,Transporting Rider,"3,809",0
7001646637,"birgirischo, juloi",PD,7001646637-1-3,8/6/2020 0:00,3/31/2022 0:00,Transporting Rider,"3,809",0
7001646637,"birgirischo, juloi",PD,7001646637-1-3,8/6/2020 0:00,4/30/2022 0:00,Transporting Rider,"3,809",0
7001646637,"birgirischo, juloi",PD,7001646637-1-3,8/6/2020 0:00,5/31/2022 0:00,Transporting Rider,"3,809",0
7001646637,"birgirischo, juloi",PD,7001646637-1-3,8/6/2020 0:00,6/30/2022 0:00,Transporting Rider,"3,809",0
7002444540,"roivo, biloivi ikui",No Coverage,7002444540-1-2,2/14/2021 0:00,3/31/2021 0:00,Transporting Rider,0,0
7002444540,"roivo, biloivi ikui",No Coverage,7002444540-1-2,2/14/2021 0:00,4/30/2021 0:00,Transporting Rider,0,0
7002444540,"roivo, biloivi ikui",No Coverage,7002444540-1-2,2/14/2021 0:00,5/31/2021 0:00,Transporting Rider,0,0
7002444540,"roivo, biloivi ikui",No Coverage,7002444540-1-2,2/14/2021 0:00,6/30/2021 0:00,Transporting Rider,0,0
7002444540,"roivo, biloivi ikui",No Coverage,7002444540-1-2,2/14/2021 0:00,7/31/2021 0:00,Transporting Rider,0,0
7002444540,"roivo, biloivi ikui",No Coverage,7002444540-1-2,2/14/2021 0:00,8/31/2021 0:00,Transporting Rider,0,0
7002444540,"roivo, biloivi ikui",No Coverage,7002444540-1-2,2/14/2021 0:00,9/30/2021 0:00,Transporting Rider,0,0
7002444540,"roivo, biloivi ikui",No Coverage,7002444540-1-2,2/14/2021 0:00,10/31/2021 0:00,Transporting Rider,0,0
7002444540,"roivo, biloivi ikui",No Coverage,7002444540-1-2,2/14/2021 0:00,11/30/2021 0:00,Transporting Rider,0,0
7002444540,"roivo, biloivi ikui",No Coverage,7002444540-1-2,2/14/2021 0:00,12/31/2021 0:00,Transporting Rider,0,0
7002444540,"roivo, biloivi ikui",No Coverage,7002444540-1-2,2/14/2021 0:00,1/31/2022 0:00,Transporting Rider,0,0
7002444540,"roivo, biloivi ikui",No Coverage,7002444540-1-2,2/14/2021 0:00,2/28/2022 0:00,Transporting Rider,0,0
7002444540,"roivo, biloivi ikui",No Coverage,7002444540-1-2,2/14/2021 0:00,3/31/2022 0:00,Transporting Rider,0,0
7002444540,"roivo, biloivi ikui",No Coverage,7002444540-1-2,2/14/2021 0:00,4/30/2022 0:00,Transporting Rider,0,0
7002444540,"roivo, biloivi ikui",No Coverage,7002444540-1-2,2/14/2021 0:00,5/31/2022 0:00,Transporting Rider,0,0
7002444540,"roivo, biloivi ikui",No Coverage,7002444540-1-2,2/14/2021 0:00,6/30/2022 0:00,Transporting Rider,0,0
7002444540,"johnson, ciyco k'doih inn",PD,7002444540-1-3,2/14/2021 0:00,3/31/2021 0:00,Transporting Rider,0,0
7002444540,"johnson, flloyd",PD,7002444540-1-3,2/14/2021 0:00,4/30/2021 0:00,Transporting Rider,0,0
7002444540,"johnson, flloyd",PD,7002444540-1-3,2/14/2021 0:00,5/31/2021 0:00,Transporting Rider,0,0
7002444540,"johnson, flloyd",PD,7002444540-1-3,2/14/2021 0:00,6/30/2021 0:00,Transporting Rider,0,0
7002444540,"johnson, flloyd",PD,7002444540-1-3,2/14/2021 0:00,7/31/2021 0:00,Transporting Rider,0,0
7002444540,"johnson, flloyd",PD,7002444540-1-3,2/14/2021 0:00,8/31/2021 0:00,Transporting Rider,0,0
7002444540,"johnson, flloyd",PD,7002444540-1-3,2/14/2021 0:00,9/30/2021 0:00,Transporting Rider,0,0
7002444540,"johnson, flloyd",PD,7002444540-1-3,2/14/2021 0:00,10/31/2021 0:00,Transporting Rider,0,0
7002444540,"johnson, flloyd",PD,7002444540-1-3,2/14/2021 0:00,11/30/2021 0:00,Transporting Rider,0,0
7002444540,"johnson, flloyd",PD,7002444540-1-3,2/14/2021 0:00,12/31/2021 0:00,Transporting Rider,0,0
7002444540,"johnson, flloyd",PD,7002444540-1-3,2/14/2021 0:00,1/31/2022 0:00,Transporting Rider,0,0
7002444540,"johnson, flloyd",PD,7002444540-1-3,2/14/2021 0:00,2/28/2022 0:00,Transporting Rider,0,0
7002444540,"johnson, flloyd",PD,7002444540-1-3,2/14/2021 0:00,3/31/2022 0:00,Transporting Rider,0,0
7002444540,"johnson, flloyd",PD,7002444540-1-3,2/14/2021 0:00,4/30/2022 0:00,Transporting Rider,0,0
7002444540,"johnson, flloyd",PD,7002444540-1-3,2/14/2021 0:00,5/31/2022 0:00,Transporting Rider,0,0
7002444540,"johnson, flloyd",PD,7002444540-1-3,2/14/2021 0:00,6/30/2022 0:00,Transporting Rider,0,0
7002444540,"johnson, ciyco k'doih inn",BI,7002444540-1-4,2/14/2021 0:00,4/30/2021 0:00,Transporting Rider,0,"2,000"
7002444540,"johnson, ciyco k'doih inn",BI,7002444540-1-4,2/14/2021 0:00,5/31/2021 0:00,Transporting Rider,0,"2,000"
7002444540,"johnson, ciyco k'doih inn",BI,7002444540-1-4,2/14/2021 0:00,6/30/2021 0:00,Transporting Rider,0,0
7002444540,"johnson, ciyco k'doih inn",BI,7002444540-1-4,2/14/2021 0:00,7/31/2021 0:00,Transporting Rider,0,0
7002444540,"johnson, ciyco k'doih inn",BI,7002444540-1-4,2/14/2021 0:00,8/31/2021 0:00,Transporting Rider,0,0
7002444540,"johnson, ciyco k'doih inn",BI,7002444540-1-4,2/14/2021 0:00,9/30/2021 0:00,Transporting Rider,0,0
7002444540,"johnson, ciyco k'doih inn",BI,7002444540-1-4,2/14/2021 0:00,10/31/2021 0:00,Transporting Rider,0,0
7002444540,"johnson, ciyco k'doih inn",BI,7002444540-1-4,2/14/2021 0:00,11/30/2021 0:00,Transporting Rider,0,0
7002444540,"johnson, ciyco k'doih inn",BI,7002444540-1-4,2/14/2021 0:00,12/31/2021 0:00,Transporting Rider,0,0
7002444540,"johnson, ciyco k'doih inn",BI,7002444540-1-4,2/14/2021 0:00,1/31/2022 0:00,Transporting Rider,0,0
7002444540,"johnson, ciyco k'doih inn",BI,7002444540-1-4,2/14/2021 0:00,2/28/2022 0:00,Transporting Rider,0,0
7002444540,"johnson, ciyco k'doih inn",BI,7002444540-1-4,2/14/2021 0:00,3/31/2022 0:00,Transporting Rider,0,0
7002444540,"johnson, ciyco k'doih inn",BI,7002444540-1-4,2/14/2021 0:00,4/30/2022 0:00,Transporting Rider,0,0
7002444540,"johnson, ciyco k'doih inn",BI,7002444540-1-4,2/14/2021 0:00,5/31/2022 0:00,Transporting Rider,0,0
7002444540,"johnson, ciyco k'doih inn",BI,7002444540-1-4,2/14/2021 0:00,6/30/2022 0:00,Transporting Rider,0,0
7002444540,"young, lidocoi",BI,7002444540-1-5,2/14/2021 0:00,4/30/2021 0:00,Transporting Rider,0,"2,000"
7002444540,"young, lidocoi",BI,7002444540-1-5,2/14/2021 0:00,5/31/2021 0:00,Transporting Rider,0,"2,000"
7002444540,"young, lidocoi",BI,7002444540-1-5,2/14/2021 0:00,6/30/2021 0:00,Transporting Rider,0,0
7002444540,"young, lidocoi",BI,7002444540-1-5,2/14/2021 0:00,7/31/2021 0:00,Transporting Rider,0,0
7002444540,"young, lidocoi",BI,7002444540-1-5,2/14/2021 0:00,8/31/2021 0:00,Transporting Rider,0,0
7002444540,"young, lidocoi",BI,7002444540-1-5,2/14/2021 0:00,9/30/2021 0:00,Transporting Rider,0,0
7002444540,"young, lidocoi",BI,7002444540-1-5,2/14/2021 0:00,10/31/2021 0:00,Transporting Rider,0,0
7002444540,"young, lidocoi",BI,7002444540-1-5,2/14/2021 0:00,11/30/2021 0:00,Transporting Rider,0,0
7002444540,"young, lidocoi",BI,7002444540-1-5,2/14/2021 0:00,12/31/2021 0:00,Transporting Rider,0,0
7002444540,"young, lidocoi",BI,7002444540-1-5,2/14/2021 0:00,1/31/2022 0:00,Transporting Rider,0,0
7002444540,"young, lidocoi",BI,7002444540-1-5,2/14/2021 0:00,2/28/2022 0:00,Transporting Rider,0,0
7002444540,"young, lidocoi",BI,7002444540-1-5,2/14/2021 0:00,3/31/2022 0:00,Transporting Rider,0,0
7002444540,"young, lidocoi",BI,7002444540-1-5,2/14/2021 0:00,4/30/2022 0:00,Transporting Rider,0,0
7002444540,"young, lidocoi",BI,7002444540-1-5,2/14/2021 0:00,5/31/2022 0:00,Transporting Rider,0,0
7002444540,"young, lidocoi",BI,7002444540-1-5,2/14/2021 0:00,6/30/2022 0:00,Transporting Rider,0,0
7002674649,"grindi lofiz, sindoigo",BI,7002674649-1-1,4/3/2021 0:00,4/30/2021 0:00,Transporting Rider,0,"55,000"
7002674649,"grindi lofiz, sindoigo",BI,7002674649-1-1,4/3/2021 0:00,5/31/2021 0:00,Transporting Rider,0,"55,000"
7002674649,"grindi lofiz, sindoigo",BI,7002674649-1-1,4/3/2021 0:00,6/30/2021 0:00,Transporting Rider,0,"55,000"
7002674649,"grindi lofiz, sindoigo",BI,7002674649-1-1,4/3/2021 0:00,7/31/2021 0:00,Transporting Rider,0,"55,000"
7002674649,"grindi lofiz, sindoigo",BI,7002674649-1-1,4/3/2021 0:00,8/31/2021 0:00,Transporting Rider,0,"55,000"
7002674649,"grindi lofiz, sindoigo",BI,7002674649-1-1,4/3/2021 0:00,9/30/2021 0:00,Transporting Rider,0,"55,000"
7002674649,"grindi lofiz, sindoigo",BI,7002674649-1-1,4/3/2021 0:00,10/31/2021 0:00,Transporting Rider,0,"55,000"
7002674649,"grindi lofiz, sindoigo",BI,7002674649-1-1,4/3/2021 0:00,11/30/2021 0:00,Transporting Rider,0,"55,000"
7002674649,"grindi lofiz, sindoigo",BI,7002674649-1-1,4/3/2021 0:00,12/31/2021 0:00,Transporting Rider,0,"55,000"
7002674649,"grindi lofiz, sindoigo",BI,7002674649-1-1,4/3/2021 0:00,1/31/2022 0:00,Transporting Rider,0,"55,000"
7002674649,"grindi lofiz, sindoigo",BI,7002674649-1-1,4/3/2021 0:00,2/28/2022 0:00,Transporting Rider,0,"55,000"
7002674649,"grindi lofiz, sindoigo",BI,7002674649-1-1,4/3/2021 0:00,3/31/2022 0:00,Transporting Rider,0,"55,000"
7002674649,"grindi lofiz, sindoigo",BI,7002674649-1-1,4/3/2021 0:00,4/30/2022 0:00,Transporting Rider,0,"55,000"
7002674649,"grindi lofiz, sindoigo",BI,7002674649-1-1,4/3/2021 0:00,5/31/2022 0:00,Transporting Rider,0,"55,000"
7002674649,"grindi lofiz, sindoigo",BI,7002674649-1-1,4/3/2021 0:00,6/30/2022 0:00,Transporting Rider,0,"55,000"
7002674649,"dik, ozgi",PD,7002674649-1-3,4/3/2021 0:00,4/30/2021 0:00,Transporting Rider,"8,129",0
7002674649,"dik, ozgi",PD,7002674649-1-3,4/3/2021 0:00,5/31/2021 0:00,Transporting Rider,"8,694",0
7002674649,"dik, ozgi",PD,7002674649-1-3,4/3/2021 0:00,6/30/2021 0:00,Transporting Rider,"8,694",0
7002674649,"dik, ozgi",PD,7002674649-1-3,4/3/2021 0:00,7/31/2021 0:00,Transporting Rider,"8,694",0
7002674649,"dik, ozgi",PD,7002674649-1-3,4/3/2021 0:00,8/31/2021 0:00,Transporting Rider,"8,694",0
7002674649,"dik, ozgi",PD,7002674649-1-3,4/3/2021 0:00,9/30/2021 0:00,Transporting Rider,"8,694",0
7002674649,"dik, ozgi",PD,7002674649-1-3,4/3/2021 0:00,10/31/2021 0:00,Transporting Rider,"8,694",0
7002674649,"dik, ozgi",PD,7002674649-1-3,4/3/2021 0:00,11/30/2021 0:00,Transporting Rider,"8,694",0
7002674649,"dik, ozgi",PD,7002674649-1-3,4/3/2021 0:00,12/31/2021 0:00,Transporting Rider,"8,694",0
7002674649,"dik, ozgi",PD,7002674649-1-3,4/3/2021 0:00,1/31/2022 0:00,Transporting Rider,"8,694",0
7002674649,"dik, ozgi",PD,7002674649-1-3,4/3/2021 0:00,2/28/2022 0:00,Transporting Rider,"8,694",0
7002674649,"dik, ozgi",PD,7002674649-1-3,4/3/2021 0:00,3/31/2022 0:00,Transporting Rider,"8,694",0
7002674649,"dik, ozgi",PD,7002674649-1-3,4/3/2021 0:00,4/30/2022 0:00,Transporting Rider,"8,694",0
7002674649,"dik, ozgi",PD,7002674649-1-3,4/3/2021 0:00,5/31/2022 0:00,Transporting Rider,"8,694",0
7002674649,"dik, ozgi",PD,7002674649-1-3,4/3/2021 0:00,6/30/2022 0:00,Transporting Rider,"8,694",0
7002674649,"floris, doigo",PD,7002674649-1-4,4/3/2021 0:00,4/30/2021 0:00,Transporting Rider,0,0
7002674649,"floris, doigo",PD,7002674649-1-4,4/3/2021 0:00,5/31/2021 0:00,Transporting Rider,"8,428",0
7002674649,"floris, doigo",PD,7002674649-1-4,4/3/2021 0:00,6/30/2021 0:00,Transporting Rider,"8,428",0
7002674649,"floris, doigo",PD,7002674649-1-4,4/3/2021 0:00,7/31/2021 0:00,Transporting Rider,"12,928",0
7002674649,"floris, doigo",PD,7002674649-1-4,4/3/2021 0:00,8/31/2021 0:00,Transporting Rider,"12,928",0
7002674649,"floris, doigo",PD,7002674649-1-4,4/3/2021 0:00,9/30/2021 0:00,Transporting Rider,"12,928",0
7002674649,"floris, doigo",PD,7002674649-1-4,4/3/2021 0:00,10/31/2021 0:00,Transporting Rider,"14,765",0
7002674649,"floris, doigo",PD,7002674649-1-4,4/3/2021 0:00,11/30/2021 0:00,Transporting Rider,"14,765",0
7002674649,"floris, doigo",PD,7002674649-1-4,4/3/2021 0:00,12/31/2021 0:00,Transporting Rider,"14,765",0
7002674649,"floris, doigo",PD,7002674649-1-4,4/3/2021 0:00,1/31/2022 0:00,Transporting Rider,"14,765",0
7002674649,"floris, doigo",PD,7002674649-1-4,4/3/2021 0:00,2/28/2022 0:00,Transporting Rider,"14,765",0
7002674649,"floris, doigo",PD,7002674649-1-4,4/3/2021 0:00,3/31/2022 0:00,Transporting Rider,"14,765",0
7002674649,"floris, doigo",PD,7002674649-1-4,4/3/2021 0:00,4/30/2022 0:00,Transporting Rider,"14,765",0
7002674649,"floris, doigo",PD,7002674649-1-4,4/3/2021 0:00,5/31/2022 0:00,Transporting Rider,"14,765",0
7002674649,"floris, doigo",PD,7002674649-1-4,4/3/2021 0:00,6/30/2022 0:00,Transporting Rider,"14,765",0
7002674649,"dik, vikilid",BI,7002674649-1-5,4/3/2021 0:00,4/30/2021 0:00,Transporting Rider,0,"12,500"
7002674649,"dik, vikilid",BI,7002674649-1-5,4/3/2021 0:00,5/31/2021 0:00,Transporting Rider,0,"12,500"
7002674649,"dik, vikilid",BI,7002674649-1-5,4/3/2021 0:00,6/30/2021 0:00,Transporting Rider,0,"12,500"
7002674649,"dik, vikilid",BI,7002674649-1-5,4/3/2021 0:00,7/31/2021 0:00,Transporting Rider,0,"12,500"
7002674649,"dik, vikilid",BI,7002674649-1-5,4/3/2021 0:00,8/31/2021 0:00,Transporting Rider,0,"12,500"
7002674649,"dik, vikilid",BI,7002674649-1-5,4/3/2021 0:00,9/30/2021 0:00,Transporting Rider,0,"12,500"
7002674649,"dik, vikilid",BI,7002674649-1-5,4/3/2021 0:00,10/31/2021 0:00,Transporting Rider,0,"12,500"
7002674649,"dik, vikilid",BI,7002674649-1-5,4/3/2021 0:00,11/30/2021 0:00,Transporting Rider,0,"12,500"
7002674649,"dik, vikilid",BI,7002674649-1-5,4/3/2021 0:00,12/31/2021 0:00,Transporting Rider,0,"12,500"
7002674649,"dik, vikilid",BI,7002674649-1-5,4/3/2021 0:00,1/31/2022 0:00,Transporting Rider,0,"12,500"
7002674649,"dik, vikilid",BI,7002674649-1-5,4/3/2021 0:00,2/28/2022 0:00,Transporting Rider,0,"12,500"
7002674649,"dik, vikilid",BI,7002674649-1-5,4/3/2021 0:00,3/31/2022 0:00,Transporting Rider,0,"12,500"
7002674649,"dik, vikilid",BI,7002674649-1-5,4/3/2021 0:00,4/30/2022 0:00,Transporting Rider,0,"12,500"
7002674649,"dik, vikilid",BI,7002674649-1-5,4/3/2021 0:00,5/31/2022 0:00,Transporting Rider,0,"12,500"
7002674649,"dik, vikilid",BI,7002674649-1-5,4/3/2021 0:00,6/30/2022 0:00,Transporting Rider,0,"12,500"
7003063891,"viris, doonnoi",No Coverage,7003063891-1-1,6/25/2021 0:00,6/30/2021 0:00,Transporting Rider,0,0
7003063891,"viris, doonnoi",BI,7003063891-1-1,6/25/2021 0:00,7/31/2021 0:00,Transporting Rider,0,"10,000"
7003063891,"viris, doonnoi",BI,7003063891-1-1,6/25/2021 0:00,8/31/2021 0:00,Transporting Rider,0,"10,000"
7003063891,"viris, doonnoi",BI,7003063891-1-1,6/25/2021 0:00,9/30/2021 0:00,Transporting Rider,0,"10,000"
7003063891,"viris, doonnoi",BI,7003063891-1-1,6/25/2021 0:00,10/31/2021 0:00,Transporting Rider,0,"10,000"
7003063891,"viris, doonnoi",BI,7003063891-1-1,6/25/2021 0:00,11/30/2021 0:00,Transporting Rider,0,"10,000"
7003063891,"viris, doonnoi",BI,7003063891-1-1,6/25/2021 0:00,12/31/2021 0:00,Transporting Rider,0,"10,000"
7003063891,"viris, doonnoi",BI,7003063891-1-1,6/25/2021 0:00,1/31/2022 0:00,Transporting Rider,0,"10,000"
7003063891,"viris, doonnoi",BI,7003063891-1-1,6/25/2021 0:00,2/28/2022 0:00,Transporting Rider,0,"10,000"
7003063891,"viris, doonnoi",BI,7003063891-1-1,6/25/2021 0:00,3/31/2022 0:00,Transporting Rider,0,"10,000"
7003063891,"viris, doonnoi",BI,7003063891-1-1,6/25/2021 0:00,4/30/2022 0:00,Transporting Rider,0,0
7003063891,"viris, doonnoi",BI,7003063891-1-1,6/25/2021 0:00,5/31/2022 0:00,Transporting Rider,0,0
7003063891,"viris, doonnoi",BI,7003063891-1-1,6/25/2021 0:00,6/30/2022 0:00,Transporting Rider,0,0
7003063891,"viris, doonnoi",Pending Coverage,7003063891-1-2,6/25/2021 0:00,6/30/2021 0:00,Transporting Rider,0,0
7003063891,"viris, doonnoi",No Coverage,7003063891-1-2,6/25/2021 0:00,7/31/2021 0:00,Transporting Rider,0,0
7003063891,"viris, doonnoi",No Coverage,7003063891-1-2,6/25/2021 0:00,8/31/2021 0:00,Transporting Rider,0,0
